10.10.1.4,PLAY,229,860,F:\G\NEITRALURI\SPONSOR-AVTOBIOGRAFIA-1-GULF.avi,01/11/2011,01:33:53,STARTED, ,00:00:00:00
10.10.1.3,RED,229,860,F:\G\NEITRALURI\SPONSOR-AVTOBIOGRAFIA-1-GULF.avi,11/1/2011,01:33:53,STARTED, ,00:00:00:00
10.10.1.4,PLAY,230,861,F:\G\NEITRALURI\SPONSOR-AVTOBIOGRAFIA-2-RANGE ROVER.avi,01/11/2011,01:34:03,STARTED, ,00:00:00:00
10.10.1.3,RED,230,861,F:\G\NEITRALURI\SPONSOR-AVTOBIOGRAFIA-2-RANGE ROVER.avi,11/1/2011,01:34:03,STARTED, ,00:00:00:00
10.10.1.4,PLAY,231,862,F:\G\NEITRALURI\DVD shua qalaqshi.avi,01/11/2011,01:34:13,STARTED, ,00:00:00:00
10.10.1.3,RED,231,862,F:\G\NEITRALURI\DVD shua qalaqshi.avi,11/1/2011,01:34:13,STARTED, ,00:00:00:00
10.10.1.4,PLAY,232,863,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,01/11/2011,01:34:27,STARTED, ,00:00:00:00
10.10.1.3,RED,232,863,F:\G\NEITRALURI\SPONSOR-Gamis Eteri_1_PERSHA UKRAINSKA.avi,11/1/2011,01:34:27,STARTED, ,00:00:00:00
10.10.1.4,PLAY,233,384,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,01/11/2011,01:34:37,STARTED, ,00:00:00:00
10.10.1.3,RED,233,384,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,11/1/2011,01:34:37,STARTED, ,00:00:00:00
10.10.1.4,PLAY,234,380,F:\H\film\transporteri 3-s3--t06-1589-film.avi,01/11/2011,01:34:47,STARTED,TRANSPORTERI     S3 ,00:00:00:00
10.10.1.3,RED,234,380,F:\H\film\transporteri 3-s3--t06-1589-film.avi,11/1/2011,01:34:47,STARTED,TRANSPORTERI     S3 ,00:00:00:00
10.10.1.4,PLAY,235,386,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,01/11/2011,02:03:06,STARTED, ,00:00:00:00
10.10.1.3,RED,235,386,F:\G\NEITRALURI\SPONSOR-Mxatvruli Filmi-1-N_Tour.avi,11/1/2011,02:03:05,STARTED, ,00:00:00:00
10.10.1.4,PLAY,,,01/11/2011,06:25:52,On Air Studio started
10.10.1.4,PLAY,,F:\Z\Playout\channel\schedules\General\01 NOEMBERI 2011.rls,01/11/2011,07:21:50,New Playlist Loaded
10.10.1.3,RED,,F:\Z\Playout\channel\schedules\General\01 NOEMBERI 2011.rls,11/1/2011,07:22:06,New Playlist Loaded
10.10.1.3,RED,1,1,F:\G\NEITRALURI\Imedis_Promo.avi,11/1/2011,07:27:36,STARTED, ,00:00:00:00
10.10.1.4,PLAY,1,1,F:\G\NEITRALURI\Imedis_Promo.avi,01/11/2011,07:27:36,STARTED, ,00:00:00:00
10.10.1.3,RED,2,2,F:\G\NEITRALURI\SPONSOR-DILA-1- ELITELEKTRONIX.avi,11/1/2011,07:29:04,STARTED, ,00:00:00:00
10.10.1.4,PLAY,2,2,F:\G\NEITRALURI\SPONSOR-DILA-1- ELITELEKTRONIX.avi,01/11/2011,07:29:04,STARTED, ,00:00:00:00
10.10.1.3,RED,3,4,F:\G\NEITRALURI\SPONSOR-DILA-3-Kotex.avi,11/1/2011,07:29:14,STARTED, ,00:00:00:00
